filename,label,R_100,R_150,R_200,G_150,G_200,B_150,B_200
red (694).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (695).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (696).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (697).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (698).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (699).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (7).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (70).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (700).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (701).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (702).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (703).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (704).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (705).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (706).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (707).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (708).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (709).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (71).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (710).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (711).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (712).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (713).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (714).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (715).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (716).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (717).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (718).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (719).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (72).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (720).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (721).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (722).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (723).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (724).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (725).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (726).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (727).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (728).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (729).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (73).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (730).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (731).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (732).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (733).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (734).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (735).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (736).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (737).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (738).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (739).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (74).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (740).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (741).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (742).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (743).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (744).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (745).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (746).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (747).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (748).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (749).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (75).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (750).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (751).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (752).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (753).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (754).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (755).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (756).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (757).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (758).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (759).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (76).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (760).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (761).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (762).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (763).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (764).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (765).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (766).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (767).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (768).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (769).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (77).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (770).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (771).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (772).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (773).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (774).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (775).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (776).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (777).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (778).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (779).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (78).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (780).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (781).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (782).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (783).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (784).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (785).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (786).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (787).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (788).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (789).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (79).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (790).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (791).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (792).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (793).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (794).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (795).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (796).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (797).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (798).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (799).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (8).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (80).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (800).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (801).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (802).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (803).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (804).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (805).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (806).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (807).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (808).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (809).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (81).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (810).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (811).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (812).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (813).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (814).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (815).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (816).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (817).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (818).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (819).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (82).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (820).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (821).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (822).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (823).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (824).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (825).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (826).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (827).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (828).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (829).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (83).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (830).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (831).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (832).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (833).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (834).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (835).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (836).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (837).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (838).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (839).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (84).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (840).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (841).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (842).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (843).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (844).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (845).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (846).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (847).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (848).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (849).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (85).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (850).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (851).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (852).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (853).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (854).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (855).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (856).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (857).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (858).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (859).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (86).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (860).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (861).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (862).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (863).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (864).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (865).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (866).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (867).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (868).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (869).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (87).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (870).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (871).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (872).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (873).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (874).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (875).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (876).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (877).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (878).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (879).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (88).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (880).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (881).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (882).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (883).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (884).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (885).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (886).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (887).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (888).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (889).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (89).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (890).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (891).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (892).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (893).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (894).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (895).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (896).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (897).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (898).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (899).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (9).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (90).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (900).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (901).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (902).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (903).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (904).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (905).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (906).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (907).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (908).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (909).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (91).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (910).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (911).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (912).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (913).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (914).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (915).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (916).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (917).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (918).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (919).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (92).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (920).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (921).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (922).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (923).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (924).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
